Sno,Weight
306,-0.03865077
307,0.032401714
308,0.046775654
309,0.09339943
310,-0.08001669
311,0.08032667
312,-0.05696847
313,0.10453265
314,-0.08734572
315,0.043145828
316,0.16510572
317,-0.21692215
318,-0.27850485
319,0.047299694
320,0.028599646
321,0.052148275
322,0.054000005
323,0.07299947
324,-0.007994595
325,-0.002494806
326,0.016828284
327,0.006315514
328,0.04556827
329,0.05639254
330,0.05040133
331,0.053548712
332,0.04154169
333,0.04824582
334,0.05223334
335,0.052234177
336,0.0017613525
337,0.00010651221
338,0.0075153387
339,-0.0037152213
340,0.032046966
341,0.021138474
342,0.059216574
343,0.05038154
344,0.04307243
345,0.046189904
346,0.05685961
347,0.052615587
348,-0.04841574
349,-0.022344328
350,0.037336327
351,0.030726476
352,0.046419535
353,0.04151728
354,0.045551497
355,0.059775192
356,0.021238718
357,-0.7288491
358,-0.7696844
359,-0.4607262
360,0.059006784
361,0.05323923
362,0.053759813
363,0.044655472
364,-0.019235058
365,-0.013460941
366,-0.001665249
367,0.0007553864
368,0.020503223
369,-0.00468758
370,-0.008876167
371,-0.011494656
372,0.034428153
373,0.057495404
374,0.03835271
375,0.04222032
376,0.041903913
377,0.03625916
378,0.0560774
379,0.058978066
380,0.032663297
381,0.04879226
382,0.042410437
383,0.05485995
384,-0.003012831
385,-0.014693931
386,-0.006198096
387,-0.010020705
388,0.041136507
389,0.042507373
390,0.043459672
391,0.039152227
392,-0.005226363
393,-0.027016591
394,-0.024699496
395,0.057117693
396,-0.008935887
397,-0.013245381
398,0.0037418772
399,-0.004477733
400,-0.13107683
401,0.2525287
402,0.035788357
403,-0.011917931
404,0.046361424
405,0.045591462
406,0.05269183
407,0.053889517
408,0.040321656
409,0.050789904
410,0.0484746
411,0.070744455
412,0.025307482
413,0.062407833
414,0.057230048
415,0.038352273
416,0.018425805
417,0.044461727
418,0.037454024
419,0.05658371
420,0.024167093
421,0.050924122
422,0.05494962
423,0.052342087
424,0.030226592
425,0.044124223
426,0.058638427
427,0.054568104
428,0.039150085
429,0.044768166
430,0.04970622
431,0.050985616
432,0.077112064
433,0.022047225
434,-0.20680319
435,0.028794762
436,0.4495633
437,-0.092386484
438,-0.006916149
439,-0.012114533
440,-0.0046633366
441,0.1868194
442,0.19589382
443,0.03963513
444,-0.07593337
445,0.24606973
446,0.7118576
447,0.0430044
448,0.04125156
449,0.057968695
450,0.035363495
451,0.060637332
452,0.040567104
453,0.047513377
454,0.0693277
455,0.046421207
456,-0.0068979766
457,-0.0057810987
458,-0.0067371367
459,-0.007040344
460,0.039787143
461,0.044052348
462,0.06755211
463,0.059400592
464,0.053379733
465,0.0731518
466,0.06293919
467,0.069207914
468,-0.0036665634
469,-0.0053653503
470,0.037669905
471,0.042459026
472,0.03307489
473,0.040223505
474,0.029317837
475,0.03765311
476,0.026892317
477,0.05395601
478,0.0124640595
479,0.03714671
480,0.0077623967
481,-0.006083732
482,-0.0064549013
483,-0.0036098955
484,0.052728314
485,0.053170662
486,0.061539833
487,0.06700481
488,0.03117011
489,0.04669139
490,0.053137228
491,0.058108713
492,0.01828376
493,0.036665656
494,0.059693664
495,0.052743196
496,0.028496036
497,0.034990788
498,0.041995917
499,0.04455453
500,0.059547123
501,0.038770534
502,0.015389265
503,-0.18356337
504,-0.11313038
505,0.11211427
506,0.16013572
507,0.021940408
508,0.04792801
509,0.042280246
510,0.059181333
511,0.057951525
512,0.09693898
513,-0.012052108
514,-0.033769477
515,-0.002715979
516,-0.15988365
517,-0.61880755
518,-0.7295375
519,-0.84808695
520,-0.0009044047
521,-0.006705174
522,0.0036772569
523,0.015172291
524,0.12162895
525,-0.040757015
526,-0.21573456
527,0.03685536
528,0.04170332
529,0.03965199
530,0.05696716
531,-0.20904042
532,0.019467114
533,0.03410093
534,0.060455836
535,0.050330903
536,0.043439437
537,0.04541532
538,0.051735204
539,0.030368326
540,-0.021467522
541,-0.15911056
542,-0.006340988
543,0.12918659
544,0.029045923
545,0.053760935
546,0.045181885
547,0.053844918
548,0.04019108
549,0.072415166
550,0.059970308
551,0.04053089
552,-0.085702114
553,0.012881191
554,0.13713998
555,-0.01875275
556,0.04414209
557,0.060553305
558,0.050520036
559,0.05673855
560,-0.022805518
561,-0.080416396
562,0.1782959
563,0.16310133
564,0.011058814
565,0.0513645
566,0.026521815
567,0.059697505
568,-0.02262247
569,0.08132423
570,0.02616112
571,-0.27759558
572,0.084723085
573,-0.019579684
574,0.1783651
575,0.012127815
576,0.008907932
577,0.010656532
578,-0.058172572
579,0.051501352
580,-0.00027442092
581,0.021740189
582,0.11821333
583,-0.06130169
584,-0.056115203
585,0.095035404
586,0.103424884
587,-0.19538638
588,0.027814822
589,0.0558168
590,0.044265434
591,0.036442593
592,0.024964347
593,0.07619985
594,0.07196572
595,0.06379596
596,-0.0024957708
597,0.13693161
598,0.01639281
599,0.016691778
600,0.053770423
601,0.22612844
602,-0.021384683
603,0.016153453
604,0.006438302
605,-0.0030919889
606,-0.01825508
607,-0.010105147
608,0.025971696
609,0.057971198
610,0.022532871
611,0.054629054
612,0.04054327
613,0.026074976
614,0.03568942
615,0.061003715
616,-0.035656013
617,0.030963968
618,-0.0574188
619,0.059166316
620,0.032549266
621,-0.031847835
622,0.111675926
623,0.054473113
624,0.009526783
625,-0.008256709
626,-0.004363933
627,-0.014429673
628,0.0038222275
629,-0.0795913
630,0.022479415
631,0.04177642
632,0.04943905
633,0.053019747
634,0.05137047
635,0.04828687
636,-0.047858406
637,-0.122893885
638,0.15615827
639,-0.0017764714
640,0.034693647
641,4.2876025e-05
642,-0.12267955
643,-0.10664267
644,0.041305244
645,0.052440364
646,-0.0930178
647,0.0019348238
648,0.037410595
649,0.055879977
650,0.026725695
651,0.07778638
652,0.0038318655
653,0.034688707
654,0.030898472
655,0.015479178
656,-0.010226695
657,-0.11460606
658,0.12968938
659,-0.34418896
660,0.02994043
661,0.03865255
662,0.07533281
663,-0.07131993
664,0.023489073
665,0.046731915
666,0.028834622
667,0.03916159
668,-0.060973614
669,4.0519222e-05
670,-0.038571335
671,0.1293748
672,0.039093703
673,0.062800124
674,0.041923042
675,0.025471466
676,0.036215417
677,0.056730274
678,0.03461719
679,0.049493242
680,0.05341063
681,0.027869768
682,0.0522144
683,0.07488311
684,0.19488916
685,-0.07085968
686,-0.041407727
687,0.019846959
688,0.0018980149
689,-0.0012864913
690,-0.008352622
691,0.009705254
692,0.041584726
693,0.046014994
694,0.061283976
695,0.04724488
696,-0.0798257
697,0.17214464
698,0.19753811
699,0.09304047
700,-0.019627888
701,0.105278224
702,0.054681353
703,-0.104591444
704,0.041063607
705,-0.051792137
706,-0.056071863
707,-0.17280458
708,0.0469385
709,0.039151642
710,0.053018354
711,0.06508899
712,0.037824407
713,0.023257686
714,0.05591706
715,0.026572894
716,0.008254899
717,0.02751065
718,0.0150136715
719,0.034063864
720,0.112188235
721,0.04966095
722,-0.107295915
723,-0.005600971
724,0.015703715
725,0.021860119
726,0.057082847
727,0.057625085
728,0.009194041
729,0.0058418666
730,0.10367733
731,-0.10751007
732,0.016820243
733,0.011935023
734,0.032212026
735,0.044021174
736,-0.011798012
737,0.031544413
738,0.02596129
739,0.04027639
740,0.05136022
741,0.04806578
742,0.046283584
743,0.043819115
744,0.036709357
745,0.04645299
746,0.05828635
747,0.037380595
748,0.052043904
749,-0.10448371
750,0.17692912
751,0.053914025
752,0.04707739
753,0.035358947
754,0.035261203
755,0.063323826
756,-0.0066488776
757,-0.06558766
758,0.28730834
759,0.16845709
760,-0.06801959
761,0.012155513
762,-0.19393423
763,0.12512647
764,0.009620753
765,0.0018645141
766,-0.01131372
767,-0.017394748
768,0.034213673
769,0.047169555
770,0.02296894
771,-0.08691524
772,0.032537386
773,0.0491725
774,0.025501434
775,0.062497623
776,-0.011192582
777,0.000791204
778,5.829109e-06
779,-0.013778153
780,0.015503028
781,-0.07053598
782,0.21400766
783,0.117052145
784,-0.0012288614
785,0.00673799
786,-0.0017369611
787,0.0037006969
788,0.041920006
789,0.059155326
790,0.034670673
791,0.047974374
792,0.027209166
793,0.051949322
794,0.05957804
795,0.06679203
796,0.020989865
797,-0.15348162
798,0.041053798
799,0.07847898
800,0.045842845
801,0.069310874
802,0.059654374
803,0.051622573
804,0.037860923
805,0.05609829
806,0.05665708
807,0.03435287
808,0.03586376
809,0.042460103
810,0.058877174
811,0.04788349
812,0.06630435
813,0.086789444
814,-0.0072349785
815,0.040365577
816,-0.04560615
817,0.36707345
818,-0.0139701
819,0.06993561
820,0.049450845
821,0.050118525
822,-0.28530777
823,0.025449384
824,0.016652318
825,0.04206073
826,0.043375555
827,0.058930214
828,-0.00080647354
829,0.03364374
830,0.020225422
831,0.066935174
832,0.0128718475
833,-0.010020502
834,0.007759835
835,-0.006447972
836,0.009045182
837,0.0020474042
838,-0.028619744
839,0.15970095
840,0.046996932
841,0.040238436
842,0.037611134
843,0.03351009
844,-0.062130507
845,-0.035023145
846,-0.050001353
847,0.12751628
848,0.040145766
849,0.04285659
850,0.02571348
851,0.04295289
852,-0.13173667
853,-0.006263239
854,0.034027927
855,0.20498621
856,0.054591887
857,-0.027322607
858,0.07334364
859,0.05790257
860,0.034052625
861,0.045531258
862,0.042651914
863,0.04781772
864,0.023054413
865,0.022853266
866,0.03741773
867,-0.0057085534
868,-0.022481317
869,0.0031163446
870,0.01455387
871,0.0014791265
872,0.048847523
873,0.045631643
874,0.04133489
875,0.05200325
876,-0.24694438
877,-0.17485018
878,0.2053791
879,-0.35249048
880,0.019821642
881,-0.17309107
882,-0.030242834
883,0.11195423
884,-0.083590806
885,-0.077810496
886,0.39894056
887,0.2273425
888,0.037138116
889,0.026650706
890,0.03739588
891,0.053224485
892,0.02113721
893,0.047585867
894,0.03979015
895,0.037419535
896,0.059914574
897,-0.11194216
898,-0.00299086
899,-0.5084068
900,0.031210212
901,0.0535141
902,0.067325614
903,0.042917144
904,0.060192753
905,0.05984765
906,0.044550907
907,0.060292944
908,0.06037048
909,0.042968124
910,0.05522165
911,0.05072785
912,0.02258506
913,0.068457805
914,0.019185768
915,0.094928406
916,0.012056035
917,0.036754265
918,0.0034980616
919,0.029397793
920,0.041082736
921,0.040905092
922,0.05522471
923,0.074854374
924,-0.05971543
925,-0.06422336
926,-0.06935671
927,0.19794196
928,0.03915435
929,0.04413818
930,0.05980845
931,0.06365405
932,-0.036786083
933,-0.008529275
934,0.010528105
935,0.050648004
936,0.02579819
937,0.046217285
938,0.024900861
939,0.030190628
940,0.044660643
941,-0.0829796
942,-0.07871565
943,0.11415286
944,0.03307811
945,0.040717382
946,0.070625655
947,0.05542732
948,-0.010203944
949,0.011410259
950,-0.0069337157
951,-0.013483124
952,0.029875536
953,0.062903605
954,0.039935045
955,0.060061306
956,0.03452145
957,0.03379433
958,0.0143361185
959,0.023033548
960,0.039166022
961,0.031812176
962,0.042192962
963,0.00508396
964,0.06776707
965,0.030406266
966,0.0152160665
967,-0.2215081
968,0.010937752
969,0.047076546
970,0.047910135
971,-0.056733005
972,0.017542198
973,0.009875598
974,0.015541783
975,0.0410212
976,-0.0039504254
977,-0.0056793974
978,0.003653165
979,0.005717249
980,0.008188627
981,0.033560585
982,0.048084024
983,0.03941922
984,0.02730826
985,0.040091056
986,0.024080904
987,0.017984103
988,0.027835479
989,-0.01961055
990,-0.17072576
991,0.060687825
992,0.006759446
993,-0.0012112623
994,0.032836635
995,0.047551602
996,0.012183113
997,0.06906857
998,-0.082194686
999,0.011984442
1000,0.07816041
1001,0.03375994
1002,0.013099439
1003,-0.22149141
1004,0.057977606
1005,-0.09645641
1006,0.17413802
1007,0.08895776
1008,0.015254721
1009,0.058735434
1010,0.04765906
1011,0.026435291
1012,0.017659746
1013,-0.20408593
1014,0.033070907
1015,0.07174064
1016,0.046896104
1017,0.04566603
1018,0.047220804
1019,0.065096915
1020,-0.0112454975
1021,0.12162851
1022,-0.07114766
1023,-1.230606e-05
