Sno,Weight
128,0.010732166
129,0.11917567
130,-0.12966321
131,-0.087947704
132,-0.064293586
133,-0.13391034
134,-0.053607482
135,0.0032908274
136,0.034582686
137,-0.053257298
138,-0.021355338
139,-0.05435132
140,-0.0031402747
141,-0.015533903
142,-0.044752467
143,-0.14814818
144,-0.031018237
145,-0.100520566
146,0.04400041
147,0.02960993
148,0.019686848
149,0.0050056926
150,0.027541436
151,0.042240676
152,-0.07470657
153,-0.08408673
154,0.044518154
155,0.006890707
156,-0.066573754
157,0.019057244
158,0.03781693
159,0.0061368537
160,-0.055694424
161,-0.111668915
162,0.030590381
163,-0.20214029
164,-0.008856229
165,0.02466079
166,0.07203152
167,0.028288618
168,0.041447878
169,-0.07440856
170,0.019744555
171,-0.07136142
172,0.032335643
173,0.017252566
174,0.08864964
175,0.03154115
176,-0.05939424
177,-0.12838936
178,0.11000281
179,-0.04437535
180,-0.0049487627
181,0.04813321
182,-0.015049596
183,-0.061835747
184,-0.044597387
185,-0.11191672
186,-0.070966706
187,-0.120250754
188,-0.048530344
189,0.013525356
190,0.040913302
191,0.095999256
192,-0.110858776
193,-0.06228056
194,-0.009344945
195,0.005824988
196,0.022394992
197,0.03608576
198,0.0968666
199,0.02928397
200,0.017347964
201,0.090244934
202,-0.22163346
203,0.023508867
204,-0.25160345
205,0.026659533
206,-0.022950739
207,0.004980366
208,-0.025338601
209,-0.23000924
210,-0.03148165
211,0.021104166
212,0.15602244
213,-0.030659353
214,-0.023845768
215,-0.03964191
216,-0.10394121
217,0.046464883
218,-0.022110458
219,-0.018067323
220,-0.02534592
221,0.021896325
222,0.010194352
223,-0.07621917
224,-0.1484508
225,0.031346682
226,-0.00033915744
227,0.03908404
228,0.0065226825
229,-0.066503294
230,0.03542335
231,0.008388906
232,-0.03531399
233,-0.012352507
234,0.113501936
235,0.059790574
236,-0.07558812
237,0.039341196
238,-0.023662122
239,0.0020970085
240,0.014843556
241,-0.07992711
242,-0.20491095
243,-0.05145251
244,-0.017310224
245,-0.05345709
246,0.03339523
247,-0.00075193506
248,-0.06724616
249,0.028499836
250,-0.2207712
251,0.1030699
252,0.010508791
253,0.11602076
254,-0.036028977
255,0.017530639
256,-0.030667879
257,-0.006092175
258,0.15422525
259,0.015715018
260,-0.08004165
261,0.035712175
262,0.0015674661
263,-0.059726406
264,0.018096244
265,0.008742188
266,-0.04549266
267,0.016037915
268,0.014959987
269,-0.23620279
270,0.043607064
271,0.036716267
272,0.007257946
273,0.0059587243
274,0.01912704
275,-0.014117828
276,0.046482418
277,0.0027495755
278,0.0300358
279,0.031256206
280,-0.037412528
281,-0.0051315427
282,-0.0773248
283,0.009579955
284,-0.04133386
285,-0.18355416
286,0.015909677
287,0.010076637
288,0.09370108
289,0.051166907
290,0.006935464
291,-0.06161721
292,-0.045195807
293,0.050934486
294,-0.015083471
295,0.015971908
296,0.028363105
297,-0.0067413743
298,-0.010408213
299,0.014510015
300,0.020400915
301,-0.3004198
302,0.00822011
303,0.013445777
304,0.034143116
305,0.0012022242
306,0.022170147
307,0.0076262243
308,0.04659241
309,0.031020837
310,0.008080797
311,-0.02486644
312,0.13689327
313,-0.014166281
314,0.020281292
315,0.15529257
316,0.116537556
317,-0.039934177
318,-0.024349527
319,0.11837382
320,0.09936968
321,0.023544107
322,-0.08438629
323,0.030252468
324,0.051042136
325,0.02522636
326,0.009367952
327,0.01620164
328,0.038641587
329,0.02054377
330,-0.00480199
331,-0.070073545
332,0.16008496
333,0.038058463
334,0.06362337
335,-0.040301003
336,-0.12544541
337,0.04901206
338,0.04216624
339,0.013875284
340,-0.046977755
341,0.02578093
342,-0.25418475
343,0.075128995
344,-0.08862816
345,0.024656974
346,0.009155045
347,-0.025176825
348,0.09163419
349,0.028270097
350,-0.010866406
351,0.04885533
352,-0.18755983
353,-0.059412573
354,0.029297952
355,-0.1851281
356,-0.0035743066
357,0.020798858
358,0.038253747
359,0.054600835
360,0.018476756
361,-0.020588974
362,0.004941738
363,0.016144581
364,-0.008626692
365,0.07322385
366,-0.017940538
367,0.017184723
368,0.020629732
369,-0.05220381
370,0.085598
371,-0.24055889
372,-0.0057917205
373,-0.13933353
374,-0.32886606
375,0.14274383
376,0.054400697
377,0.02392573
378,-0.053382933
379,-0.052814897
380,-0.019371962
381,-0.25263995
382,0.09688605
383,0.027449526
384,-0.016005946
385,0.19086993
386,0.022133589
387,-0.08967542
388,-0.033811722
389,-0.08305906
390,-0.104853936
391,-0.0050053606
392,0.021771241
393,-0.07506858
394,0.014842444
395,-0.047099512
396,-0.037987538
397,0.020293636
398,-0.15611778
399,-0.080029644
400,0.022799196
401,0.0021988242
402,0.021350168
403,0.049605343
404,0.02855528
405,-0.0005090006
406,0.012243409
407,-0.025732188
408,-0.05517629
409,-0.037046757
410,0.036933668
411,0.0110123735
412,-0.1274298
413,-0.017837219
414,0.023753304
415,-0.0025567343
416,0.032697193
417,-0.08220174
418,0.007421194
419,-0.28653798
420,0.048388444
421,0.021025863
422,0.13594124
423,0.117606804
424,0.033311177
425,0.052097276
426,0.019437445
427,-0.020369336
428,0.03009311
429,0.035350826
430,0.15478578
431,0.12274028
432,0.004368819
433,-0.048811473
434,0.13261975
435,-0.021663334
436,-0.021222666
437,-0.07896525
438,-0.005691483
439,-0.044601753
440,-0.0006442509
441,-0.051505122
442,0.036466207
443,-0.016703213
444,0.0173208
445,-0.023026746
446,0.02988276
447,0.10825784
448,-0.2436631
449,0.017695192
450,0.05254641
451,0.032697838
452,0.031099753
453,0.019607918
454,0.1484232
455,0.040507644
456,0.005858501
457,0.1166085
458,-0.008538566
459,-0.0091420775
460,0.039939724
461,0.030426137
462,-0.0107468
463,0.0048398734
464,0.045789674
465,-0.021347243
466,0.0053449613
467,0.0011166465
468,0.22171755
469,0.017084958
470,-0.046314485
471,-0.022960238
472,-0.031198625
473,-0.036397412
474,0.035334393
475,0.017987646
476,0.0070986273
477,0.015866987
478,-0.0034572177
479,-0.0075021246
480,0.018538352
481,-0.008248042
482,-0.01369902
483,-0.015734347
484,0.010311132
485,-0.01617302
486,0.014554264
487,-0.024462553
488,0.01526408
489,0.0026963188
490,0.16388059
491,0.04457347
492,-0.14209722
493,0.080378994
494,-0.016611604
495,-0.03708326
496,0.0021845219
497,-0.13267949
498,-0.13995975
499,0.03560335
500,0.005297799
501,0.04069069
502,0.008264127
503,0.0022011867
504,-0.07976088
505,-0.0005071541
506,-0.27732024
507,0.041180477
508,-0.002693291
509,-0.09731064
510,0.009613178
511,0.035709582
512,0.11450147
513,0.16086206
514,0.0077875447
515,0.09186883
516,-0.0042212876
517,0.035424553
518,0.053454507
519,-0.012486269
520,-0.021390393
521,0.083834454
522,0.06065256
523,-0.06950079
524,-0.13893794
525,0.050983794
526,0.0022609604
527,0.025214825
528,-0.04309077
529,0.06739037
530,-0.052048527
531,0.118911676
532,0.03838668
533,-0.00554577
534,0.034781557
535,0.09021873
536,-0.06954632
537,-0.045330115
538,0.039299965
539,-0.0005857346
540,-0.10553658
541,0.025061795
542,-0.050378922
543,0.03931788
544,-0.026408693
545,-0.0312305
546,0.05319626
547,-0.079027645
548,0.027226957
549,0.005125126
550,0.117593095
551,0.047981527
552,-0.03766575
553,-0.05442659
554,-0.07961039
555,0.07533705
556,0.006454485
557,-0.018498573
558,0.15835793
559,0.08005119
560,-0.17297223
561,0.11040608
562,0.14758341
563,-0.008142665
564,-0.13351707
565,0.022660036
566,0.045668676
567,-0.06901968
568,0.011515729
569,0.016787976
570,0.14819308
571,-0.012514825
572,-0.00026500676
573,-0.02742428
574,-0.064840496
575,0.09060246
576,-0.074591696
577,0.08587232
578,0.111375935
579,-0.0599144
580,0.048657723
581,-0.023147952
582,0.052109696
583,-0.039809328
584,0.00052306586
585,0.033401698
586,0.036912795
587,-0.16941702
588,0.06004974
589,-0.024820328
590,-0.06566803
591,0.11243156
592,-0.023935165
593,-0.011539619
594,-0.04028674
595,-0.054242916
596,0.092476405
597,-0.044433195
598,0.023630371
599,0.09367527
600,0.07708473
601,0.018025124
602,-0.03779631
603,-0.21227701
604,-0.004958344
605,-0.038742084
606,-0.01870082
607,-0.18159854
608,0.038825914
609,-0.014819731
610,-0.18414938
611,0.046804342
612,-0.0048042606
613,0.07056632
614,-0.08399111
615,0.021707332
616,0.031697284
617,0.1280563
618,-0.018681264
619,0.07403118
620,0.047164913
621,-0.04107744
622,0.08810274
623,-0.16221745
624,-0.03721253
625,0.07696835
626,-0.023398452
627,0.023036176
628,0.048374392
629,-0.06099639
630,0.01716792
631,0.11872476
632,-0.19163382
633,-0.108711205
634,-0.110627994
635,0.16884433
636,-0.007226275
637,0.12499444
638,0.04230206
639,0.0073069036
640,-0.07275441
641,-0.061816014
642,-0.07999749
643,-0.108846724
644,-0.04974779
645,-0.0095263515
646,-0.08721963
647,0.03913851
648,-0.011131068
649,-0.08706046
650,-0.069631055
651,-0.06852299
652,-0.011864803
653,0.015049652
654,-0.0017445609
655,-0.005114143
656,-0.09967464
657,-0.009322347
658,0.019384738
659,-0.07952153
660,0.04995261
661,-0.005677636
662,0.014426392
663,0.04453663
664,0.0007884296
665,-0.08222887
666,-0.0399398
667,-0.019073801
668,0.0051103216
669,0.025181333
670,-0.0035851432
671,0.028160656
672,0.047400586
673,-0.1491061
674,0.09507373
675,0.017391011
676,0.07050536
677,0.025859844
678,-0.06033341
679,-0.012887417
680,0.015162057
681,0.048384942
682,0.010152014
683,-0.1080424
684,0.023381833
685,0.054007884
686,-0.05366851
687,-0.05269427
688,0.009729269
689,-0.10260466
690,-0.05665049
691,0.008949376
692,0.02303403
693,0.07967585
694,0.07682207
695,-0.098529235
696,-0.047836646
697,-0.05104232
698,0.018850688
699,0.005200341
700,-0.012673839
701,0.03968571
702,0.020947896
703,-0.016156144
704,0.006068587
705,-0.03845946
706,0.06233471
707,0.031074002
708,-0.020239882
709,0.0017380879
710,-0.039044272
711,0.026552452
712,0.0033272104
713,-0.02371942
714,-0.0054745805
715,0.0659463
716,-0.027299598
717,-0.0027908443
718,0.04999406
719,0.11553001
720,0.0124257775
721,-0.06524684
722,-0.072421044
723,0.022604203
724,-0.05415093
725,-0.0048598973
726,-0.06295044
727,0.035838474
728,-0.008186375
729,0.06918045
730,0.021812443
731,-0.046457537
732,0.040039722
733,0.006628246
734,-0.00657064
735,-0.06698534
736,0.033850435
737,0.03121001
738,0.017731491
739,0.040055882
740,-0.0015266803
741,-0.0008103916
742,-0.011635231
743,0.0072742677
744,0.005739862
745,-0.020271566
746,-0.04214546
747,-0.0682352
748,-0.09869566
749,0.0073420987
750,0.007384705
751,-0.001997023
752,-0.0075563337
753,-0.07260952
754,-0.0008828618
755,-0.052719716
756,0.007878333
757,0.044295724
758,0.038558822
759,-0.012848977
760,-0.072434165
761,0.00988897
762,0.010916951
763,-0.1460139
764,-0.04018098
765,0.013326611
766,0.025894457
767,0.035505448
768,-0.08515613
769,0.049486116
770,-0.07224734
771,-0.07869449
772,-0.016529722
773,-0.04086655
774,-0.08001893
775,-0.15932536
776,-0.0754169
777,-0.100177564
778,0.04171968
779,-0.042402733
780,0.038675364
781,-0.085339405
782,0.026640534
783,-0.02895656
784,-0.090220094
785,0.023806619
786,0.01210308
787,-0.059928834
788,0.034271978
789,4.4450826e-05
790,0.009344203
791,0.015350348
792,-0.004666017
793,-0.05289416
794,-0.12048029
795,-0.006394622
796,0.0046733273
797,-0.07104445
798,0.011391836
799,0.0069429222
800,0.04086349
801,-0.033082914
802,0.0481844
803,-0.0021932477
804,0.041412674
805,0.022651907
806,-0.014429373
807,-0.07140446
808,0.017635668
809,0.03474912
810,0.009494138
811,-0.1254197
812,0.025856141
813,0.02310444
814,0.023751581
815,-0.031705726
816,-0.040433493
817,-0.09035409
818,0.010183455
819,0.04488799
820,0.028757116
821,0.09305225
822,0.07406709
823,-0.059767455
824,-0.02212368
825,0.0076854285
826,-0.042783078
827,-0.06575612
828,-0.041512948
829,-0.0031114244
830,0.03748201
831,0.04107245
832,0.02032234
833,0.030715575
834,0.038711127
835,0.012193202
836,0.031744353
837,0.027804725
838,-0.024253871
839,0.028554866
840,0.0152809415
841,-0.020502735
842,0.06259633
843,-0.07276854
844,-0.10641112
845,0.046083014
846,0.12522659
847,0.05351268
848,-0.089593746
849,-0.07985373
850,-0.046401437
851,0.032669727
852,0.009831844
853,0.014070414
854,-0.11355041
855,-0.03341339
856,-0.08138952
857,-0.050785515
858,0.014901203
859,0.029319128
860,0.029399564
861,0.019486539
862,-0.0007417045
863,-0.033622522
864,0.02104713
865,-0.11002505
866,0.03047239
867,-0.037038706
868,-0.004615137
869,-0.0024694707
870,0.02380157
871,0.020384463
872,0.021942755
873,-0.008872761
874,0.0022489114
875,-0.008593564
876,-0.09994215
877,-0.0031681443
878,-0.020919811
879,0.04608839
880,0.034662813
881,-0.10276772
882,-0.09851379
883,-0.057058446
884,0.033328693
885,-0.050348073
886,-0.048485465
887,-0.024328727
888,-0.0069276607
889,0.029975208
890,-0.029486604
891,0.036251046
892,0.057906486
893,-0.039285745
894,-0.033494685
895,0.041574657
896,0.027413793
897,0.13149862
898,0.0074924864
899,-0.041083742
900,-0.032925136
901,0.073266044
902,-0.008536971
903,-0.16835983
904,0.035928063
905,-0.11005528
906,0.012033745
907,-0.060534254
908,-0.051646646
909,0.04653045
910,-0.094689496
911,0.08203852
912,-0.059666924
913,0.1525812
914,0.0074643516
915,0.05660476
916,0.020127846
917,-0.01610343
918,0.026147656
919,0.012886235
920,-0.07711964
921,-0.027111072
922,0.10728698
923,0.009319751
924,-0.03390871
925,0.009999278
926,0.0076423786
927,0.014923941
928,-0.07330667
929,-0.10831806
930,-0.13515176
931,-0.04553802
932,-0.03396218
933,0.030712033
934,-0.19434047
935,0.112010114
936,0.0073037865
937,-0.09435974
938,0.00685728
939,-0.09984757
940,0.0069724815
941,-0.060590874
942,0.06520581
943,0.022669455
944,-0.17926732
945,-0.07135569
946,0.0602646
947,-0.09772005
948,0.0035670563
949,0.008701491
950,-0.06501591
951,-0.032083463
952,0.044822555
953,-0.01258772
954,-0.17975095
955,0.0069139535
956,-0.039965004
957,-0.022921948
958,0.010223905
959,0.064562544
960,-0.062038567
961,0.16935608
962,0.0355666
963,0.01055999
964,-0.02660866
965,0.025123177
966,0.08190723
967,0.032116897
968,0.015181604
969,0.0735544
970,-0.066278264
971,-0.104842365
972,0.022752844
973,-0.004487817
974,-0.016667625
975,0.0023541315
976,0.043365374
977,-0.18004635
978,-0.042697866
979,0.0016689905
980,0.08275052
981,0.033010207
982,0.038040295
983,-0.17368238
984,-0.007073141
985,0.013245647
986,0.025027484
987,-0.016654866
988,-0.07790168
989,0.01903537
990,-0.0095079895
991,0.0153832715
992,-0.064348355
993,0.060164724
994,-0.13868044
995,0.011740848
996,-0.004938398
997,0.15726757
998,0.016100919
999,0.0031688178
1000,0.003713683
1001,-0.047505345
1002,0.0008916451
1003,0.011189598
1004,-0.083902165
1005,-0.073154025
1006,-0.07331207
1007,-0.1034837
1008,0.03014015
1009,-0.09822122
1010,0.015090128
1011,0.01502984
1012,0.016491752
1013,0.039351616
1014,-0.027051043
1015,-0.048553146
1016,0.033853047
1017,-0.00921768
1018,-0.05773566
1019,-0.0433321
1020,-0.202647
1021,0.042483192
1022,-0.07013809
1023,0.008664425
1024,-0.012301063
1025,0.010742964
1026,0.078691214
1027,-0.043349314
1028,-0.10152064
1029,0.006286142
1030,-0.066948794
1031,-0.08151201
1032,0.00014238463
1033,-0.08610129
1034,0.0050479714
1035,-0.078769475
1036,-0.006475481
1037,-0.026282694
1038,0.043783713
1039,0.004921487
1040,0.0013326663
1041,0.026991034
1042,0.00031790193
1043,0.043579858
1044,0.0075361095
1045,-0.01360547
1046,-0.0022034156
1047,0.01113247
1048,-0.10928744
1049,-0.056556057
1050,-0.013423046
1051,0.0059814933
1052,-0.098006174
1053,-0.026304655
1054,0.003419909
1055,-0.0036036416
1056,-0.013273567
1057,-0.014610455
1058,-0.01634592
1059,-0.06807156
1060,-0.06778592
1061,0.01326851
1062,-0.0226543
1063,-0.02034158
1064,0.013704721
1065,-0.036672592
1066,0.016963916
1067,-0.0711058
1068,0.019669443
1069,0.023745399
1070,0.039747614
1071,-0.022046775
1072,0.021916576
1073,-0.04646489
1074,0.042382345
1075,0.0036424263
1076,0.010359704
1077,0.029320206
1078,0.005183138
1079,-0.07554624
1080,0.03216248
1081,0.020398116
1082,0.043005135
1083,0.06558254
1084,0.015061915
1085,0.005345451
1086,0.0132639455
1087,0.08413535
1088,0.004949053
1089,0.04164028
1090,0.008620675
1091,0.010869095
1092,0.0015085095
1093,-0.0012416308
1094,0.0026518852
1095,0.02105179
1096,0.02042101
1097,-0.0105319405
1098,-0.040392753
1099,0.0746397
1100,0.09137311
1101,0.025426226
1102,0.15945892
1103,0.019621128
1104,-0.023782453
1105,-0.013193966
1106,-0.03164763
1107,0.0016091324
1108,0.002401034
1109,0.03888675
1110,-0.087983355
1111,-0.016058939
1112,0.012151609
1113,-0.008464004
1114,0.012275438
1115,0.055291355
1116,0.031109653
1117,0.0030342035
1118,0.0032080265
1119,-0.017013129
1120,-0.113143094
1121,-0.03476724
1122,-0.004947091
1123,-0.003682201
1124,0.011148962
1125,0.051539037
1126,0.020345729
1127,0.021023706
1128,0.0160931
1129,-0.024634989
1130,0.011873496
1131,-0.013458588
1132,-0.059381764
1133,0.006380207
1134,0.04451176
1135,-0.01551247
1136,-0.0005152397
1137,-0.13431735
1138,0.051247735
1139,-0.03141183
1140,0.017102696
1141,-0.027539887
1142,-0.001154358
1143,-0.025576893
1144,0.009818875
1145,0.012338394
1146,-0.07434124
1147,0.008978317
1148,0.072846584
1149,0.022885093
1150,0.049991567
1151,0.017060535
1152,-0.3954784
1153,0.10032446
1154,-0.012105679
1155,-0.08502432
1156,-0.00761182
1157,0.051616397
1158,-0.09111102
1159,-0.17633374
1160,-0.18816179
1161,-0.07902747
1162,0.067593515
1163,-0.06979731
1164,0.04279822
1165,-0.19648789
1166,0.1183113
1167,0.047061905
1168,-0.063333854
1169,0.0071372567
1170,0.0151843615
1171,0.04487668
1172,0.022217765
1173,-0.020704182
1174,0.020066416
1175,0.0052791527
1176,-0.11738608
1177,-0.06150066
1178,-0.03665884
1179,-0.010014335
1180,-0.052538846
1181,-0.15586686
1182,0.04026685
1183,-0.010518884
1184,-0.054900903
1185,-0.0024238792
1186,-0.023310367
1187,0.007568257
1188,0.02402895
1189,0.014543094
1190,0.022123352
1191,-0.05749913
1192,0.022844296
1193,-0.14278568
1194,0.04682884
1195,-0.06613031
1196,0.042706925
1197,-0.13032727
1198,0.091966674
1199,0.010951231
1200,0.0006863498
1201,-0.09038074
1202,0.09989675
1203,-0.17710087
1204,0.021667259
1205,-0.066721514
1206,-0.11525017
1207,-0.06167786
1208,-0.07761651
1209,0.14075135
1210,-0.0945373
1211,0.14312345
1212,-0.045885198
1213,-0.09508668
1214,-0.03804009
1215,-0.024450602
1216,-0.037550516
1217,-0.0043371525
1218,0.073051766
1219,0.013405353
1220,0.06651
1221,0.0370527
1222,0.04722248
1223,-0.0111291455
1224,0.05471646
1225,-0.006894297
1226,-0.022021823
1227,0.08621689
1228,-0.083874345
1229,0.02397572
1230,-0.07400422
1231,0.07538967
1232,-0.19686723
1233,-0.03270908
1234,-0.065576434
1235,0.035826992
1236,0.02329219
1237,-7.966526e-05
1238,-0.16976486
1239,-0.15829773
1240,0.019533766
1241,-0.028252242
1242,0.03698557
1243,0.08429058
1244,-0.0021057392
1245,0.031336125
1246,0.009083376
1247,-0.023637047
1248,0.0812058
1249,-0.1594719
1250,0.026563507
1251,-0.14994845
1252,0.0009797477
1253,0.06308385
1254,0.029137205
1255,0.008235472
1256,0.017408606
1257,0.12192771
1258,0.005465975
1259,-0.026331408
1260,-0.10764357
1261,-0.025641263
1262,-0.013078196
1263,0.029401628
1264,0.031169439
1265,-0.071971245
1266,0.04200183
1267,0.004052151
1268,0.075702816
1269,-0.16239773
1270,-0.19693667
1271,-0.021045303
1272,0.03908244
1273,0.041657243
1274,-0.043942347
1275,0.07656535
1276,0.115438975
1277,-0.22981273
1278,0.06552774
1279,0.028938644
1280,0.048294052
1281,-0.029220987
1282,-0.005758494
1283,-0.056762457
1284,-0.04333342
1285,0.015640115
1286,-0.033737075
1287,-0.01187554
1288,0.019192444
1289,-0.036105406
1290,-0.02080426
1291,-0.057950787
1292,0.007938122
1293,-0.011304385
1294,0.018898785
1295,0.018010018
1296,-0.029048776
1297,-0.00075378246
1298,0.013013061
1299,-0.061008822
1300,-0.010033946
1301,-0.0010550687
1302,0.008230019
1303,0.019627703
1304,0.0007136804
1305,-0.060679138
1306,-0.040223625
1307,0.00029240944
1308,0.00038126804
1309,0.045506712
1310,0.004455634
1311,-0.0154586155
1312,0.042257246
1313,0.034573745
1314,-0.06896382
1315,-0.086407706
1316,-0.055158406
1317,0.0018638929
1318,-0.013352888
1319,0.013142333
1320,0.007525203
1321,-0.15904899
1322,-0.008344762
1323,-0.0029931033
1324,0.011008901
1325,-0.02984113
1326,-0.049785983
1327,0.002255132
1328,0.02898059
1329,-0.013119432
1330,0.008594864
1331,-0.09871654
1332,0.038537048
1333,-0.03766067
1334,-0.06252495
1335,-0.06033022
1336,0.09083492
1337,0.042121243
1338,-0.01830462
1339,-0.14843175
1340,-0.05972472
1341,0.09049829
1342,-0.017183097
1343,0.07290741
1344,-0.12371145
1345,-0.02339609
1346,0.009812925
1347,0.038509283
1348,0.03898372
1349,0.009770292
1350,-0.028541923
1351,0.039427444
1352,0.03809927
1353,-0.035199545
1354,-0.05327534
1355,0.019826433
1356,0.055483237
1357,0.040376082
1358,0.046199977
1359,-0.0120570725
1360,-0.0010860818
1361,-0.006272936
1362,-0.03185166
1363,0.008996441
1364,-0.052306544
1365,0.00232319
1366,0.06861033
1367,-0.118578345
1368,-0.04057328
1369,0.069591746
1370,0.011696892
1371,-0.10011644
1372,0.049060285
1373,-0.0067212237
1374,-0.0063982215
1375,-0.08757724
1376,-0.005830958
1377,-0.015232832
1378,0.022455497
1379,0.03272467
1380,0.0008585789
1381,-0.009024345
1382,0.04218395
1383,0.03400226
1384,0.0063211937
1385,-0.046192214
1386,-0.033838615
1387,-0.017087415
1388,-0.05611085
1389,-0.009540562
1390,-0.038073536
1391,0.014750142
1392,0.06099316
1393,-0.011200255
1394,-0.12221749
1395,-0.029313171
1396,0.030820701
1397,-0.007954971
1398,0.011566754
1399,0.04113785
1400,-0.044283282
1401,0.016632361
1402,-0.05639399
1403,-0.004746914
1404,-0.054190755
1405,-0.23197272
1406,0.015911875
1407,0.0060145417
1408,-0.042938247
1409,-0.041065894
1410,-0.036526795
1411,-0.06609941
1412,-0.03281716
1413,0.017027283
1414,-0.047276586
1415,0.031823497
1416,-0.008634223
1417,-0.09420132
1418,-0.03152297
1419,-0.10738664
1420,-0.08664601
1421,-0.01588854
1422,0.04852219
1423,-0.013172196
1424,-0.10028679
1425,0.097740754
1426,0.0036496096
1427,-0.060004015
1428,0.01590662
1429,-0.019759247
1430,0.024392739
1431,0.000576188
1432,0.016697902
1433,-0.12920006
1434,-0.05686241
1435,-0.0060342406
1436,-0.0014103337
1437,0.038502
1438,-0.00218358
1439,0.030438663
1440,-0.076357625
1441,-0.07309155
1442,-0.010245744
1443,0.0036297413
1444,-0.040768985
1445,0.0079433005
1446,-0.16174366
1447,-0.036796477
1448,-0.0046323515
1449,-0.0355428
1450,0.03814104
1451,-0.065161526
1452,-0.0029418743
1453,-0.028304888
1454,-0.079325944
1455,-0.022027394
1456,-0.043770846
1457,-0.07916674
1458,-0.051382836
1459,-0.026925085
1460,0.04111726
1461,0.021001741
1462,-0.096783586
1463,-0.08043187
1464,-0.0070928284
1465,0.014110433
1466,-0.09145779
1467,-0.09357681
1468,-0.06210864
1469,0.04879645
1470,-0.001817209
1471,-0.02606014
1472,-0.08800183
1473,0.049907424
1474,0.02422718
1475,0.001047693
1476,0.0060725585
1477,0.0030105491
1478,-0.02169018
1479,0.0016487355
1480,0.016140018
1481,-0.0047478606
1482,0.025369937
1483,0.034426264
1484,0.029042928
1485,-0.0022476863
1486,-0.048155528
1487,0.010616882
1488,-0.08241508
1489,-0.031580918
1490,-0.10671394
1491,0.011887246
1492,0.0012274155
1493,0.02284429
1494,0.023252128
1495,-0.07135962
1496,-0.10674255
1497,0.07712397
1498,0.017625112
1499,-0.11147727
1500,-0.062388185
1501,0.010200878
1502,-0.0118117975
1503,-0.073527426
1504,-0.021676673
1505,0.04119576
1506,-0.09948638
1507,0.03450783
1508,0.013980759
1509,0.05031239
1510,0.016705733
1511,-0.018699033
1512,0.0032289969
1513,-0.13270317
1514,-0.08561293
1515,-0.11352809
1516,-0.055881597
1517,-0.012944963
1518,-0.20437
1519,-0.08497356
1520,0.01544424
1521,-0.08217304
1522,-0.07911902
1523,-0.022832647
1524,-0.00017799147
1525,-0.13690077
1526,-0.04359314
1527,-0.08343906
1528,-0.07447706
1529,-0.0019584112
1530,0.010978797
1531,-0.25317153
1532,-0.043873314
1533,-0.06898996
1534,-0.096470475
1535,0.03157378
1536,0.022172779
1537,-0.058018763
1538,-0.091146365
1539,-0.2130527
1540,0.0024877258
1541,-0.03180504
1542,-0.19999139
1543,-0.07967596
1544,0.012379682
1545,-0.16422752
1546,6.9937116e-05
1547,-0.13787003
1548,-0.0076111504
1549,-0.38323715
1550,0.081144325
1551,-0.02171762
1552,-0.14158969
1553,0.041947346
1554,0.0035900357
1555,-0.05458486
1556,0.002534275
1557,0.001617672
1558,0.006552664
1559,0.015077765
1560,-0.18480748
