Sno,Weight
373,0.04783273
374,-0.11380313
375,-0.0006103012
376,-0.09937433
377,0.022009512
378,-0.070242845
379,0.065845415
380,-0.04210972
381,0.036927123
382,0.06589504
383,-0.020074489
384,-0.02545238
385,-0.11158878
386,-0.062107783
387,0.027507626
388,0.08385578
389,-0.025123551
390,-0.043762993
391,0.031121368
392,-0.049301382
393,-0.07851571
394,0.024981987
395,-0.050667126
396,-0.09190613
397,0.012061378
398,0.10417329
399,0.07305552
400,0.015707085
401,0.02607914
402,-0.0405299
403,-0.07034069
404,0.02912438
405,0.021829577
406,0.026814613
407,0.103635795
408,-0.00044872228
409,0.01501956
410,-0.07326455
411,-0.0031286546
412,0.030230638
413,-0.077216186
414,0.012859939
415,0.037554543
416,0.018902387
417,-0.0456622
418,-0.07461122
419,-0.039463997
420,0.07043556
421,-0.07256382
422,0.0028325496
423,0.014629374
424,0.067109846
425,-0.03427135
426,-0.00925001
427,-0.050848786
428,-0.04453573
429,0.00903574
430,0.013562624
431,0.100769594
432,0.04898681
433,0.00028276918
434,-0.04178469
435,0.004375506
436,-0.0011287486
437,-0.040049557
438,-0.05107959
439,0.030048132
440,0.04231826
441,0.010363974
442,-0.07868893
443,0.06935674
444,-0.056105033
445,0.052738763
446,-0.0038962348
447,0.0093793
448,0.05383308
449,-0.008418267
450,0.06203084
451,-0.035101913
452,-0.051464114
453,-0.039302904
454,0.0048844167
455,0.08760052
456,-0.048312567
457,-0.023336878
458,0.065374926
459,0.04289182
460,-0.04051458
461,-0.040729083
462,-0.060402967
463,0.11671169
464,0.0049613332
465,-0.050605103
466,0.05638679
467,-0.01716858
468,-0.018951027
469,0.009821385
470,-0.020673217
471,0.109247185
472,0.05573159
473,0.042841475
474,-0.008456275
475,0.076127745
476,0.06681746
477,0.08837608
478,0.0001406201
479,0.041994922
480,-0.038095023
481,0.046580687
482,0.08780331
483,0.0050435006
484,-0.06642142
485,-0.06945938
486,-0.00019897814
487,0.008947889
488,-0.006553791
489,-0.02962255
490,-0.049255148
491,-0.070020966
492,-0.07322166
493,-0.06300278
494,-0.004254056
495,0.06078016
496,0.03842397
497,-0.063919686
498,0.054560337
499,0.0448846
500,0.08376717
501,-0.039504368
502,-1.2659511e-05
503,-0.04533026
504,0.08135174
505,-0.015970053
506,-0.07009079
507,0.11051165
508,0.027671773
509,-0.07155303
510,-0.033384476
511,0.06875765
512,-0.052637447
513,-0.09456419
514,0.04455811
515,-0.03645481
516,-0.034284715
517,-0.05787627
518,-0.043560237
519,0.017122358
520,0.029786088
521,-0.07864821
522,0.013382844
523,0.007446785
524,-0.09200851
525,-0.042783752
526,-0.018426303
527,-0.045517493
528,-0.0323962
529,0.04677413
530,-0.035377763
531,-0.04724144
532,-0.0015342153
533,0.06550625
534,-0.07119091
535,-0.04864498
536,-0.04896176
537,0.025874471
538,-0.051065054
539,-0.047032025
540,-0.037952233
541,-0.077224955
542,0.034236256
543,0.010332577
544,-0.06811179
545,0.09119245
546,-0.074499816
547,-5.7181445e-05
548,0.042865615
549,-0.07244229
550,0.04627162
551,-0.0029359618
552,-0.06581709
553,-0.03322349
554,-0.046148207
555,-0.02941677
556,-0.03878409
557,-0.032483794
558,0.019484406
559,0.06678078
560,-0.05704981
561,-0.02712382
562,-0.042865008
563,-0.047922872
564,0.0012467373
565,-0.0401949
566,-0.018793175
567,-0.03193121
568,0.03679986
569,0.038771816
570,-0.078976825
571,-0.029867733
572,0.026769523
573,0.08210938
574,-0.005246048
575,0.0135207055
576,0.019293057
577,-0.024427513
578,0.016361842
579,-0.03481082
580,-0.05116071
581,-0.0024110426
582,-0.08184737
583,-0.051130116
584,-0.048109103
585,-0.023367822
586,0.0808376
587,0.06799888
588,-0.04547426
589,-0.039874684
590,0.0035113678
591,0.014612725
592,0.01600811
593,-0.050630607
594,-0.07242739
595,-0.08161584
596,-0.031593837
597,0.00042555892
598,0.0051391884
599,0.033852693
600,0.03561166
601,-0.045943037
602,-0.009249179
603,-0.04782964
604,0.01597194
605,-0.033390835
606,-0.08660751
607,0.023595298
608,-0.0378598
609,-0.035270587
610,-0.071683265
611,-0.04960713
612,0.067451544
613,-0.014394558
614,-0.052953493
615,0.066004924
616,0.000947302
617,-0.027787974
618,-0.049327124
619,-0.06994348
620,0.0769379
621,-0.05057562
622,0.000866326
623,-0.03729449
624,0.042072
625,-0.06400126
626,0.013613426
627,-0.012693797
628,0.053753246
629,0.05497861
630,0.08414437
631,-0.04542906
632,-0.045842003
633,0.001013991
634,-0.07012504
635,-0.022401156
636,0.03617313
637,-0.0365892
638,-0.03304087
639,0.088251546
640,-0.052778915
641,-0.04126592
642,-0.062282912
643,-0.04109579
644,-0.033468828
645,-0.057687867
646,-0.026482945
647,0.02072945
648,-0.048629083
649,-0.011729268
650,-0.024755677
651,-0.014829632
652,-0.08363412
653,-0.04267674
654,-0.051893324
655,-0.045315687
656,0.0003488622
657,-0.08931355
658,-0.028036937
659,-0.027048662
660,0.0798548
661,0.010197955
662,0.10355312
663,0.013048327
664,0.028810084
665,-0.01724329
666,-0.073128164
667,0.0018144287
668,-0.032243937
669,-0.077245206
670,-0.085010886
671,-0.011875222
672,-0.06810473
673,-0.018751768
674,-0.07451853
675,-0.015991533
676,0.0753095
677,-0.05942661
678,-0.035328105
679,-0.10686511
680,-0.044382922
681,-0.033095445
682,0.023899978
683,-0.050750043
684,-0.054183796
685,-0.032063194
686,0.022011627
687,-0.018984795
688,-0.05799664
689,-0.03292365
690,-0.04241365
691,-0.0054833377
692,-0.046662528
693,-0.022668898
694,0.022668082
695,0.06034982
696,0.035494465
697,0.011670181
698,-0.067316614
699,-0.0299422
700,0.065256365
701,-0.0010830298
702,-0.038007304
703,-0.0021291692
704,-0.06435392
705,-0.00066933397
706,-0.03132454
707,-0.03500095
708,-0.051368497
709,4.190579e-05
710,0.004329468
711,0.017161394
712,-0.048232093
713,-0.024369096
714,-0.05703582
715,-0.057334017
716,0.007300393
717,0.038954917
718,0.0026810132
719,-0.00021913301
720,-0.095000796
721,-0.05051524
722,-0.028974079
723,-0.023911757
724,-0.03159941
725,-0.06846148
726,-0.039039247
727,0.027771711
728,-0.059652727
729,-0.035934925
730,0.030527472
731,0.054725114
732,0.0032345424
733,-0.030103179
734,0.054585427
735,0.022838064
736,-0.038228028
737,-0.035142474
738,-0.071466014
739,-0.049020335
740,0.09778465
741,0.0074475394
742,-0.009223341
743,-0.029805506
744,0.00092837797
745,-0.028838672
746,-0.048948176
747,0.084263094
748,-0.071227156
749,-0.06264179
750,0.075639054
751,-0.036276422
752,0.011385821
753,-0.015096009
754,-0.02545275
755,0.06756536
756,-0.032345552
757,-0.03980383
758,0.00074047025
759,-0.045351926
760,-0.04982052
761,-0.066197224
762,-0.00858529
763,-0.021529315
764,-0.041712873
765,0.00045049944
766,-0.033054627
767,-0.020432584
768,-0.052485455
769,-0.010482509
770,-0.062481873
771,-0.03496738
772,-0.033361692
773,0.0015329885
774,-0.043492466
775,0.034574922
776,-0.013905078
777,-0.07866837
778,-0.04464936
779,-0.09571963
780,-0.075901404
781,-0.042837534
782,-0.025817124
783,-0.045088466
784,-0.031145971
785,-0.0017014141
786,-0.03555945
787,-0.04481463
788,-0.04011288
789,-0.006149908
790,-0.0067619663
791,-0.019637486
792,0.028773477
793,0.0020856236
794,-0.036467493
795,-0.0096499575
796,-0.037075173
797,-0.0022353309
798,-0.0349802
799,-0.11232436
800,-0.04370381
801,-0.09763774
802,-0.07455347
803,-0.0020401527
804,0.06406039
805,-0.046292286
806,0.0018554595
807,0.03302528
808,0.030886088
809,-0.033612333
810,-0.0486015
811,-0.015408602
812,0.07804826
813,-0.032616187
814,0.16715902
815,-0.08083536
816,-0.056979273
817,-0.032439552
818,-0.042009506
819,0.0090340655
820,-0.0060669975
821,-0.040026758
822,-0.019690445
823,-0.066801086
824,0.035030622
825,0.0074813287
826,-0.02684965
827,-0.029958714
828,0.058948424
829,-0.010559527
830,0.069730885
831,-0.006685145
832,0.020622844
833,0.00952475
834,-0.030890968
835,-0.03504406
836,-0.051551737
837,0.004684942
838,0.010706818
839,0.0065045967
840,-0.048250273
841,-0.024179215
842,-0.0061315238
843,-0.057367496
844,-0.015285674
845,-0.040522996
846,0.027540658
847,-0.033113148
848,-0.017487463
849,-0.004877815
850,-0.06479058
851,-0.018256446
852,-0.03189462
853,0.05206969
854,-0.03880851
855,0.029779365
856,0.0027062886
857,-0.046027835
858,-0.053272538
859,0.05203623
860,-0.036423314
861,-0.029611433
862,-0.01078875
863,-0.037300713
864,-0.03774832
865,-0.030010443
866,-0.07150323
867,-0.049046107
868,-0.036037922
869,-0.0692824
870,0.0049966592
871,-0.03260614
872,-0.0007226572
873,-0.029366827
874,-0.04943889
875,-0.06986212
876,-0.07320255
877,0.07465817
878,-0.038578548
879,-0.027017806
880,-0.087145165
881,-0.03729124
882,-0.10501826
883,0.036923263
884,-0.031741917
885,-0.038556475
886,0.006983919
887,-0.045456022
888,-0.006047103
889,0.00051968556
890,-0.009694089
891,-0.029129451
892,-0.030005215
893,0.06550581
894,-0.033488326
895,-0.020369826
896,-0.052518442
897,0.09803662
898,-0.049262006
899,-0.04062319
900,-0.033555187
901,-0.038993504
902,-0.043494217
903,-0.027625917
904,-0.048624106
905,-0.07845248
906,-0.045254927
907,-0.007816374
908,-0.091892555
909,-0.04268642
910,-0.05201177
911,-0.045282576
912,-0.032391567
913,0.01257618
914,0.041112456
915,0.00045362092
916,-0.08873457
917,0.0061295936
918,0.001160429
919,0.07332898
920,0.013250153
921,-0.0037288896
922,0.10939468
923,-0.047112968
924,-0.037867382
925,-0.060211316
926,0.009537046
927,-0.015925584
928,-0.067389585
929,0.0111786565
930,-0.07095261
931,0.014496909
932,0.06898554
933,-0.025915042
934,0.016643265
935,0.010522596
936,0.018826414
937,-0.03374467
938,-0.04903639
939,-0.018857837
940,-0.053934403
941,-0.032306828
942,0.015778739
943,0.010037594
944,-0.05760931
945,-0.030467216
946,-0.041572936
947,0.080713205
948,0.007273592
949,-0.04048206
950,-0.046191063
951,0.00993483
952,-0.015357956
953,-0.018806858
954,-0.05898033
955,-0.029570159
956,0.06434594
957,-0.010206984
958,-0.03778668
959,-0.014852328
960,0.022705669
961,-0.0005035791
962,-0.030596066
963,-0.034860127
964,-0.05136397
965,-0.0048632324
966,0.0065994714
967,0.009657679
968,-0.04442136
969,-0.023495536
970,-0.086331554
971,-0.054425593
972,-0.14791891
973,-0.038106855
974,-0.046289064
975,-0.033184562
976,0.0145155545
977,-0.035391413
978,-0.07204627
979,-8.2417755e-06
980,-0.031876195
981,0.007838778
982,-0.039780594
983,-0.002368804
984,-0.0055682315
985,-0.04578055
986,0.014782891
987,0.047144063
988,-0.032439858
989,-0.033611257
990,0.007826086
991,-0.036861654
992,-0.03422879
993,-0.034918096
994,-0.07140611
995,-0.04906366
996,-0.055934306
997,-0.034568418
998,-0.052941892
999,-0.03302131
1000,-0.0005310019
1001,-0.028708158
1002,-0.049296964
1003,-0.06967441
1004,-0.05871669
1005,-0.0628252
1006,-0.054034572
1007,0.05631345
1008,-0.028144928
1009,-0.0071248626
1010,-0.014430541
1011,0.02361605
1012,-0.03235096
1013,-0.03917842
1014,-0.10166461
1015,-0.045504883
1016,0.016888943
1017,-0.00034030393
1018,-0.048792787
1019,-0.027617265
1020,-0.041369595
1021,-0.14977887
1022,-0.03332434
1023,-0.017583514
1024,-0.052179154
1025,-0.03100561
1026,-0.06191833
1027,-0.040326368
1028,-0.03322803
1029,-0.05177767
1030,-0.04349565
1031,-0.04956805
1032,-0.048933048
1033,-0.078184806
1034,-0.032237522
1035,-0.025144938
1036,0.012694643
1037,-0.0424101
1038,0.037048716
1039,-0.041454807
1040,-0.03281774
1041,-0.045758817
1042,-0.0031955303
1043,-0.0572079
1044,-0.030917708
1045,-0.022986783
1046,0.02843233
1047,0.012626107
1048,-0.0010355194
1049,0.053671956
1050,0.06612316
1051,-0.04665769
1052,-0.037753686
1053,-0.05896183
1054,-0.0069739055
1055,-0.032073613
1056,-0.040702958
1057,0.0120502105
1058,-0.047968324
1059,0.025464509
1060,0.022466471
1061,-0.056222275
1062,-0.052485235
1063,-0.028066836
1064,-0.025229858
1065,-0.033934034
1066,-0.046016343
1067,0.08751471
1068,0.08131711
1069,-0.032320548
1070,0.03773785
1071,0.016597692
1072,-0.057923216
1073,-0.027986502
1074,-0.04233957
1075,-0.0067030657
1076,-0.04677734
1077,-0.040101208
1078,-0.05026804
1079,-0.033921264
1080,0.0038502149
1081,-0.00064094015
1082,-0.047615647
1083,-0.02897436
1084,0.0042346516
1085,-0.0059856153
1086,-0.037993625
1087,0.040652797
1088,-0.054135907
1089,-0.04621059
1090,-0.029487643
1091,-0.03503879
1092,-0.05101855
1093,-0.0002285809
1094,-0.05191809
1095,0.028451987
1096,0.0009280251
1097,-0.02412525
1098,0.0029106857
1099,-0.057523597
1100,-0.0026961702
1101,-0.011503281
1102,0.0015286334
1103,0.03299429
1104,-0.037037976
1105,-0.03239016
1106,-0.063732475
1107,-0.039825384
1108,-0.031446986
1109,-0.035626773
1110,-0.038055893
1111,-0.030880544
1112,-0.05332306
1113,-0.046032846
1114,-0.029647058
1115,-0.017205596
1116,0.015691364
1117,-0.029024579
1118,-0.05606299
1119,-0.03623168
1120,-0.037327062
1121,-0.018587591
1122,-0.07131375
1123,-0.048510533
1124,-0.060244557
1125,-0.03375781
1126,-0.053012747
1127,-0.030226242
1128,0.065815024
1129,-0.029434465
1130,-0.048883494
1131,-0.04862911
1132,-0.0667739
1133,-0.06280814
1134,0.042224865
1135,0.0036482373
1136,0.01000213
1137,-0.0072868452
1138,0.035214685
1139,-0.052246526
1140,-0.032152094
1141,-0.03976813
1142,-0.015879437
1143,-0.045397352
1144,-0.0109284995
1145,0.0295896
1146,-0.053019505
1147,-0.026774248
1148,-0.030372415
1149,0.0014251187
1150,-0.030577116
1151,-0.020109015
1152,-0.0463577
1153,-0.04613537
1154,-0.05866125
1155,-0.036339484
1156,-0.033259433
1157,-0.015023882
1158,-0.04363781
1159,-0.013277524
1160,-0.048117723
1161,-0.04601891
1162,-0.053640336
1163,0.003987392
1164,-0.04816936
1165,-0.04248564
1166,0.0015725413
1167,-0.045077045
1168,-0.030788302
1169,-0.040784806
1170,-0.035253562
1171,-0.033048168
1172,-0.01249532
1173,-0.033386096
1174,0.012201163
1175,-0.037705723
1176,-0.042921692
1177,0.02642678
1178,0.04363198
1179,-0.046470895
1180,-0.016369293
1181,-0.026194058
1182,0.008427522
1183,0.010870444
1184,-0.053039044
1185,-0.016623506
1186,-0.039808426
1187,0.014181883
1188,0.016430156
1189,-0.011781094
1190,-0.040256303
1191,-0.025253354
1192,-0.01829828
1193,-0.032395426
1194,-0.04189312
1195,0.021478884
1196,0.031810444
1197,-0.03063071
1198,-0.052792422
1199,-0.025897441
1200,-0.057025943
1201,-0.022135183
1202,-0.04157582
1203,-0.017914265
1204,-0.046200912
1205,-0.04031814
1206,-0.029238647
1207,-0.01129121
1208,-0.03397824
1209,-0.021839453
1210,-0.029763822
1211,-0.027086794
1212,0.017744705
1213,0.06392532
1214,-0.027265372
1215,-0.0036998505
1216,-0.019618804
1217,0.008444336
1218,-0.023837095
1219,-0.028994106
1220,-0.051364467
1221,0.03193036
1222,-0.051862374
1223,-0.03472039
1224,-0.02078489
1225,-0.023300415
1226,0.011402083
1227,-0.016129993
1228,0.008972446
1229,-0.039869625
1230,0.012211787
1231,0.007506304
1232,-0.02892404
1233,-0.050387885
1234,-0.028199473
1235,-0.0001310329
1236,-0.031409666
1237,-0.04655286
1238,-0.024681319
1239,-0.020110684
1240,-0.040648766
1241,-0.045918524
1242,0.0018625346
1243,-0.032579105
1244,-0.053625036
1245,-0.025620779
1246,0.003471782
1247,-0.017276078
1248,-0.037410747
1249,-0.010390193
1250,-0.023546264
1251,-0.048205253
1252,-0.02578975
1253,-0.029761251
1254,-0.04108663
1255,-0.0244525
1256,-0.076362744
1257,-0.02814519
1258,-0.04902198
1259,-0.021061191
1260,-0.062853016
1261,-0.03145937
1262,-0.047021367
1263,0.007785064
1264,0.00037242833
1265,-0.014569413
1266,-0.015527083
1267,-0.019146305
1268,-0.032164205
1269,-0.038469385
1270,-0.020100461
1271,-0.04561302
1272,-0.0065138605
1273,-0.008428814
1274,-0.041548263
1275,-0.021330528
1276,-0.04132431
1277,0.0041219215
1278,-0.03309439
1279,-0.01945442
1280,-0.018095132
1281,-0.00799122
1282,-0.011587087
1283,0.0041618333
1284,-0.01393828
1285,-0.029142046
1286,-0.043637674
1287,-0.009593831
1288,-0.047571633
1289,-0.021600261
1290,-0.006834087
1291,0.006337061
1292,-0.018621463
1293,0.024917014
1294,-0.014926538
1295,-0.015744757
1296,-0.028510306
1297,-0.025293713
1298,-0.003480573
1299,-0.04369292
1300,-0.012262457
1301,-0.0036901315
1302,-0.009458492
1303,-0.017584268
1304,-0.005080444
1305,0.002315787
1306,-0.0015129712
1307,-0.0032730156
1308,-0.010815053
1309,-0.01358279
1310,-0.0035076465
1311,-0.007397735
1312,-0.046855155
1313,-0.00976361
1314,-0.019416181
1315,-0.0021656905
1316,-0.018541196
1317,-0.04639701
1318,-0.030058667
1319,-0.025095519
1320,-0.011623818
1321,-0.020838557
1322,-0.022017546
1323,-0.0013995649
1324,0.02798789
1325,-0.025770655
1326,-0.037646193
1327,-0.0031286255
1328,-0.0081663625
1329,-0.014655573
1330,-0.0002693267
1331,-0.0041671377
1332,-0.014554818
1333,-0.03596352
1334,-0.013339435
1335,-0.004016132
1336,0.0109914765
1337,0.01437491
1338,-0.03227527
1339,-0.017075859
1340,-0.007042103
1341,-0.00012651904
1342,-0.020829959
1343,0.0008823984
1344,-0.014209568
1345,0.0064045624
1346,-0.003335315
1347,-0.016579473
1348,-0.050538015
1349,0.011605245
1350,-0.021780979
1351,0.017523846
1352,-0.005971119
1353,-0.020567406
1354,-0.0102944635
1355,0.028079055
1356,0.0036454347
1357,-0.03649817
1358,0.0072168903
1359,-0.007768406
1360,-0.026627494
1361,-0.033176668
1362,-0.016642487
1363,-0.0061926693
1364,-0.031451654
1365,-0.028578613
1366,-0.0031096393
1367,-0.026620222
1368,-0.0073355706
1369,-0.045519255
1370,-0.0020156067
1371,-0.0018015471
1372,-0.00022694393
1373,-0.010596065
1374,-0.0038291074
1375,-0.008869756
1376,0.021611959
1377,-0.002919199
1378,-0.0027021782
1379,-0.035486236
1380,-0.017331906
1381,-0.009189624
1382,-0.04088224
1383,-0.011150483
1384,-0.022112984
1385,-0.015112902
1386,-0.04871881
1387,-0.0038078036
1388,-0.0574924
1389,0.02360458
1390,-0.0071026613
1391,0.0032109628
1392,-0.005033106
1393,-0.05270771
1394,-0.0060486323
1395,-0.015117777
1396,0.02475278
1397,-0.035871703
1398,-0.017270993
1399,-0.04350626
1400,0.010844061
1401,-0.03240825
1402,-0.046701647
1403,-0.010684019
1404,-0.02263563
1405,-0.0134236235
1406,-0.007673257
1407,0.04304599
1408,0.01722591
1409,-0.006477197
1410,0.000824014
1411,-0.013005288
1412,0.01589654
1413,-0.003329668
1414,0.0007526685
1415,-0.015671926
1416,-0.000819834
1417,-0.007988906
1418,0.0014080065
1419,0.0076507777
1420,-0.0029573902
1421,-0.01930456
1422,-7.636486e-05
1423,0.0077587552
1424,0.0063230796
1425,0.01093854
1426,-0.009946185
1427,0.008531441
1428,0.010784341
1429,0.0042112353
1430,0.008880513
1431,-0.0017893639
1432,0.016379362
1433,-0.0028423176
1434,-0.015506707
1435,0.01389486
1436,0.016380152
1437,-0.0028105532
1438,-0.00019156687
1439,-0.009373716
1440,-0.00024650895
1441,0.006827386
1442,0.0041677905
1443,0.0067111803
1444,-0.015167909
1445,-0.000117713105
1446,-0.013873885
1447,0.010233091
1448,-0.01874106
1449,-0.004297435
1450,-0.0059535718
1451,-0.0014651206
1452,-0.010009456
1453,0.004053392
1454,0.0053590043
1455,-0.007802646
1456,0.010759074
1457,0.004139358
1458,-0.0008315656
1459,0.0018869764
1460,0.016249726
1461,-0.00047594158
1462,-0.007422707
1463,-0.010412452
1464,-0.007624359
1465,0.01335666
1466,0.0029090995
1467,-0.0068917433
1468,0.0030447762
1469,-0.007928989
1470,-0.0064282324
1471,0.007713833
1472,0.0047994414
1473,-0.005811039
1474,-0.0019299194
1475,-0.0023015842
1476,-0.0018308599
1477,0.010280123
1478,-0.0029356529
1479,-0.0047675716
1480,0.0007245947
1481,-0.010768528
1482,-0.013765599
1483,-0.012325229
1484,0.018941462
1485,0.007978225
1486,0.0063701207
1487,-0.0024963494
1488,0.0009232885
1489,-0.014099003
1490,-0.0025818527
1491,-0.0008059831
1492,0.004692592
1493,-0.00019668805
1494,0.0028192345
1495,-0.015380413
1496,0.012174474
1497,-0.0074086944
1498,0.0011885671
1499,0.0053462796
1500,-0.007023805
1501,-0.00026559155
1502,-0.0054878835
1503,-0.0053135036
1504,-0.006108321
1505,-0.002933573
1506,-0.0007905852
1507,0.005471016
1508,-0.0009265307
1509,-0.010887644
1510,0.011298578
1511,-0.0051303487
1512,0.0032822452
1513,-0.008205326
1514,0.014970564
1515,-0.002675944
1516,0.005695849
1517,0.0038300366
1518,-0.008932672
1519,-0.0033558866
1520,-0.016103951
1521,-0.006267003
1522,0.0050953496
1523,-0.0027559001
